Collection Date	Strain Name	Latitude	Longitude
06/01/2014	A/chicken/Fujian/7889/2014(HxNx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8301/2014(HxNx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8333/2014(H9Nx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8345/2014(H9Nx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8401/2014(HxNx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8407/2014(H9Nx)	24.82	117.65
07/13/2014	A/chicken/Fujian/9283/2014(H9Nx)	24.82	117.65
07/13/2014	A/chicken/Fujian/9374/2014(HxNx)	24.82	117.65
07/20/2014	A/chicken/Fujian/9523/2014(HxNx)	24.82	117.65
07/01/2014	A/chicken/Guizhou/3603/2014(H9Nx)	26.65	106.63
07/08/2014	A/chicken/Guizhou/3763/2014(H9Nx)	26.65	106.63
08/12/2014	A/chicken/Guizhou/4216/2014(H9Nx)	26.65	106.63
08/12/2014	A/chicken/Guizhou/4239/2014(H9Nx)	26.65	106.63
08/12/2014	A/chicken/Guizhou/4241/2014(H9Nx)	26.65	106.63
08/19/2014	A/chicken/Guizhou/4425/2014(H9Nx)	26.65	106.63
08/19/2014	A/chicken/Guizhou/4429/2014(H9Nx)	26.65	106.63
08/19/2014	A/chicken/Guizhou/4430/2014(H5Nx)	26.65	106.63
08/26/2014	A/chicken/Guizhou/4622/2014(H5Nx)	26.65	106.63
08/26/2014	A/chicken/Guizhou/4639/2014(H9Nx)	26.65	106.63
09/09/2014	A/chicken/Guizhou/4964/2014(H9Nx)	26.65	106.63
09/16/2014	A/chicken/Guizhou/5107/2014(H5Nx)	26.65	106.63
09/16/2014	A/chicken/Guizhou/5137/2014(H9Nx)	26.65	106.63
07/01/2014	A/chicken/Yunnan/3610/2014(H9Nx)	25.07	102.68
05/12/2014	A/chicken/Guangdong/3057/2014(H7N9)	23.35	116.67
05/12/2014	A/chicken/Guangdong/3067/2014(H9Nx)	23.35	116.67
05/26/2014	A/silkie chicken/Guangdong/3404/2014(H7Nx)	23.35	116.67
05/26/2014	A/silkie chicken/Guangdong/3410/2014(H7Nx)	23.35	116.67
05/26/2014	A/silkie chicken/Guangdong/3412/2014(H7Nx)	23.35	116.67
06/09/2014	A/chicken/Guangdong/3475/2014(H7Nx)	23.35	116.67
06/30/2014	A/chicken/Guangdong/3999/2014(H7Nx)	23.35	116.67
01/03/2015	A/chicken/Fujian/10/2015(H9Nx)	22.82	117.65
01/03/2015	A/chicken/Fujian/20/2015(H9Nx)	22.82	117.66
01/03/2015	A/chicken/Fujian/21/2015(H9Nx)	22.82	117.66
04/08/2014	A/duck/Guangxi/1751/2014(H3Nx)	22.82	108.37
04/15/2014	A/duck/Guangxi/1914/2014(H5Nx)	22.82	108.37
04/22/2014	A/duck/Guangxi/2020/2014(H3Nx)	22.82	108.37
07/01/2014	A/duck/Guizhou/3707/2014(H5Nx)	26.65	106.63
07/01/2014	A/duck/Guizhou/3719/2014(H5Nx)	26.65	106.63
08/12/2014	A/duck/Guizhou/4393/2014(H5Nx)	26.65	106.63
08/12/2014	A/duck/Guizhou/4399/2014(H5Nx)	26.65	106.63
08/19/2014	A/duck/Guizhou/4537/2014(H5Nx)	26.65	106.63
08/19/2014	A/duck/Guizhou/4557/2014(H5Nx)	26.65	106.63
08/19/2014	A/duck/Guizhou/4576/2014(H5Nx)	26.65	106.63
08/19/2014	A/duck/Guizhou/4592/2014(H5Nx)	26.65	106.63
08/19/2014	A/duck/Guizhou/4593/2014(H5Nx)	26.65	106.63
09/02/2014	A/duck/Guizhou/4924/2014(H3Nx)	26.65	106.63
09/02/2014	A/duck/Guizhou/4928/2014(H5Nx)	26.65	106.63
09/02/2014	A/duck/Guizhou/4930/2014(H5Nx)	26.65	106.63
09/02/2014	A/duck/Guizhou/4932/2014(H5Nx)	26.65	106.63
09/09/2014	A/duck/Guizhou/5077/2014(H5Nx)	26.65	106.63
09/09/2014	A/duck/Guizhou/5082/2014(H4Nx)	26.65	106.63
09/09/2014	A/duck/Guizhou/5097/2014(H5Nx)	26.65	106.63
09/09/2014	A/duck/Guizhou/5099/2014(H3Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5218/2014(H5Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5228/2014(H5Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5244/2014(H5Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5249/2014(H3Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5352/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5353/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5381/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5385/2014(H5Nx)	26.65	106.63
07/01/2014	A/duck/Yunnan/3766/2014(H4Nx)	25.07	102.68
07/01/2014	A/duck/Yunnan/3794/2014(HxNx)	25.07	102.68
07/15/2014	A/duck/Yunnan/4186/2014(H4Nx)	25.07	102.68
08/19/2014	A/duck/Yunnan/4540/2014(H5Nx)	25.07	102.68
08/19/2014	A/duck/Yunnan/4550/2014(H5Nx)	25.07	102.68
09/22/2014	A/duck/Yunnan/5381/2014(H5Nx)	25.07	102.68
09/22/2014	A/duck/Yunnan/5389/2014(H5Nx)	25.07	102.68
09/22/2014	A/duck/Yunnan/5392/2014(H5Nx)	25.07	102.68
09/22/2014	A/duck/Yunnan/5399/2014(H5Nx)	25.07	102.68
05/05/2014	A/duck/Guangdong/2816/2014(HxNx)	23.35	116.67
05/26/2014	A/duck/Guangdong/3347/2014(H11Nx)	23.35	116.67
06/16/2014	A/duck/Guangdong/3807/2014(H6Nx)	23.35	116.67
05/05/2014	A/duck/Jiangxi/15944/2014(H10Nx)	29.17	116.22
05/18/2014	A/duck/Jiangxi/16781/2014(H10Nx)	29.17	116.22
05/18/2014	A/duck/Jiangxi/16872/2014(H10Nx)	29.17	116.22
08/03/2014	A/duck/Jiangxi/22014/2014(HxNx)	29.17	116.22
12/16/2014	A/duck/Guangxi/6704/2014(H6Nx)	22.82	108.27
12/16/2014	A/duck/Guangxi/6737/2014(H3Nx)	22.82	108.27
12/16/2014	A/duck/Guangxi/6744/2014(H3Nx)	22.82	108.27
12/16/2014	A/duck/Guangxi/6748/2014(H3Nx)	22.82	108.27
03/01/2015	A/duck/Fujian/2102/2015(HxNx)	24.52	117.65
03/01/2015	A/duck/Fujian/2131/2015(HxNx)	24.52	117.65
03/01/2015	A/duck/Fujian/2160/2015(HxNx)	24.52	117.65
11/11/2014	A/duck/Yunnan/6393/2014(H3Nx)	25.07	102.68
11/11/2014	A/duck/Yunnan/6400/2014(H3Nx)	25.07	102.68
04/08/2014	A/goose/Guangxi/1720/2014(H5Nx)	22.82	108.37
04/08/2014	A/goose/Guangxi/1727/2014(H5Nx)	22.82	108.37
07/01/2014	A/goose/Guizhou/3657/2014(H5Nx)	26.65	106.63
07/01/2014	A/goose/Guizhou/3661/2014(H5Nx)	26.65	106.63
07/01/2014	A/goose/Guizhou/3669/2014(H3Nx)	26.65	106.63
07/01/2014	A/goose/Guizhou/3672/2014(H4Nx)	26.65	106.63
07/01/2014	A/goose/Guizhou/3673/2014(H5Nx)	26.65	106.63
07/01/2014	A/goose/Guizhou/3685/2014(H5Nx)	26.65	106.63
07/01/2014	A/goose/Guizhou/3689/2014(HxNx)	26.65	106.63
07/08/2014	A/goose/Guizhou/3806/2014(H4Nx)	26.65	106.63
07/08/2014	A/goose/Guizhou/3814/2014(H4Nx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4489/2014(H5Nx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4506/2014(H5Nx)	26.65	106.63
08/26/2014	A/goose/Guizhou/4677/2014(H5Nx)	26.65	106.63
08/26/2014	A/goose/Guizhou/4683/2014(H5Nx)	26.65	106.63
08/26/2014	A/goose/Guizhou/4691/2014(H5Nx)	26.65	106.63
08/26/2014	A/goose/Guizhou/4706/2014(H5Nx)	26.65	106.63
08/26/2014	A/goose/Guizhou/4725/2014(H5Nx)	26.65	106.63
09/02/2014	A/goose/Guizhou/4852/2014(H5Nx)	26.65	106.63
09/02/2014	A/goose/Guizhou/4868/2014(H5Nx)	26.65	106.63
09/16/2014	A/goose/Guizhou/5170/2014(H5Nx)	26.65	106.63
09/22/2014	A/goose/Guizhou/5324/2014(H5Nx)	26.65	106.63
09/22/2014	A/goose/Guizhou/5337/2014(H5Nx)	26.65	106.63
07/01/2014	A/goose/Yunnan/3672/2014(HxNx)	25.07	102.68
07/08/2014	A/goose/Yunnan/3911/2014(H5Nx)	25.07	102.68
07/08/2014	A/goose/Yunnan/3914/2014(H5Nx)	25.07	102.68
09/22/2014	A/goose/Yunnan/5271/2014(H5Nx)	25.07	102.68
09/22/2014	A/goose/Yunnan/5272/2014(H5Nx)	25.07	102.68
09/22/2014	A/goose/Yunnan/5284/2014(H5Nx)	25.07	102.68
09/22/2014	A/goose/Yunnan/5319/2014(H5Nx)	25.07	102.68
09/22/2014	A/goose/Yunnan/5323/2014(H9Nx)	25.07	102.68
09/22/2014	A/goose/Yunnan/5324/2014(H9Nx)	25.07	102.68
11/11/2014	A/goose/Yunnan/6303/2014(H5Nx)	25.07	102.68
11/11/2014	A/goose/Yunnan/6310/2014(H5Nx)	25.07	102.68
11/26/2014	A/wild bird/Hong Kong/MPR702/2014(H3N8)	22.25	114.1667
01/28/2015	A/wild bird/Hong Kong/MPR2536/2015(H7N1)	22.25	114.1667
05/05/2014	A/chukar/Guangdong/2921/2014(H9Nx)	23.35	116.67
04/06/2014	A/chicken/Jiangxi/13507/2014(H7N9)	28.68	115.88
04/06/2014	A/chicken/Jiangxi/13513/2014(H7N9)	28.68	115.88
04/06/2014	A/chicken/Jiangxi/13515/2014(mixed)	28.68	115.88
04/13/2014	A/chicken/Jiangxi/13989/2014(H9Nx)	28.68	115.88
04/13/2014	A/chicken/Jiangxi/13998/2014(H9Nx)	28.68	115.88
05/04/2014	A/chicken/Fujian/6957/2014(H9Nx)	24.82	117.65
06/01/2014	A/chicken/Fujian/7895/2014(H9Nx)	24.82	117.65
06/01/2014	A/chicken/Fujian/7896/2014(H9Nx)	24.82	117.65
06/01/2014	A/chicken/Fujian/7902/2014(H9Nx)	24.82	117.65
06/01/2014	A/chicken/Fujian/7919/2014(H9Nx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8305/2014(HxNx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8309/2014(H9Nx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8329/2014(H9Nx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8361/2014(HxNx)	24.82	117.65
07/13/2014	A/chicken/Fujian/9341/2014(HxNx)	24.82	117.65
07/01/2014	A/chicken/Guizhou/3625/2014(H9Nx)	26.65	106.63
08/12/2014	A/chicken/Guizhou/4228/2014(H9Nx)	26.65	106.63
08/12/2014	A/chicken/Guizhou/4243/2014(H9Nx)	26.65	106.63
08/19/2014	A/chicken/Guizhou/4417/2014(H9Nx)	26.65	106.63
08/19/2014	A/chicken/Guizhou/4420/2014(H9Nx)	26.65	106.63
08/26/2014	A/chicken/Guizhou/4602/2014(H9Nx)	26.65	106.63
08/26/2014	A/chicken/Guizhou/4603/2014(H9Nx)	26.65	106.63
08/26/2014	A/chicken/Guizhou/4651/2014(H9Nx)	26.65	106.63
08/26/2014	A/chicken/Guizhou/4653/2014(H9Nx)	26.65	106.63
09/09/2014	A/chicken/Guizhou/4953/2014(HxNx)	26.65	106.63
09/09/2014	A/chicken/Guizhou/4957/2014(H9Nx)	26.65	106.63
09/09/2014	A/chicken/Guizhou/4991/2014(H9Nx)	26.65	106.63
09/22/2014	A/chicken/Guizhou/5288/2014(HxNx)	26.65	106.63
07/01/2014	A/chicken/Yunnan/3631/2014(H9Nx)	25.07	102.68
07/01/2014	A/chicken/Yunnan/3663/2014(H9Nx)	25.07	102.68
06/09/2014	A/chicken/Guangdong/3485/2014(H9Nx)	23.35	116.67
06/09/2014	A/silkie chicken/Guangdong/3678/2014(H9Nx)	23.35	116.67
01/03/2015	A/chicken/Fujian/11/2015(H9Nx)	22.82	117.65
01/03/2015	A/chicken/Fujian/87/2015(H9Nx)	22.82	117.68
02/07/2015	A/chicken/Jiangxi/8693/2015(HxNx)	28.68	115.88
04/08/2014	A/duck/Guangxi/1781/2014(H3Nx)	22.82	108.37
04/08/2014	A/duck/Guangxi/1797/2014(H3Nx)	22.82	108.37
04/08/2014	A/duck/Guangxi/1800/2014(H5Nx)	22.82	108.37
04/15/2014	A/duck/Guangxi/1901/2014(HxNx)	22.82	108.37
04/22/2014	A/duck/Guangxi/2006/2014(H9Nx)	22.82	108.37
04/22/2014	A/duck/Guangxi/2016/2014(HxNx)	22.82	108.37
07/08/2014	A/duck/Guizhou/3866/2014(HxNx)	26.65	106.63
07/08/2014	A/duck/Guizhou/3878/2014(H4Nx)	26.65	106.63
07/08/2014	A/duck/Guizhou/3884/2014(HxNx)	26.65	106.63
07/08/2014	A/duck/Guizhou/3900/2014(HxNx)	26.65	106.63
09/02/2014	A/duck/Guizhou/4901/2014(H5Nx)	26.65	106.63
09/02/2014	A/duck/Guizhou/4912/2014(H3Nx)	26.65	106.63
09/02/2014	A/duck/Guizhou/4929/2014(H5Nx)	26.65	106.63
09/02/2014	A/duck/Guizhou/4946/2014(HxNx)	26.65	106.63
09/09/2014	A/duck/Guizhou/5083/2014(H3Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5202/2014(H5Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5219/2014(H5Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5221/2014(H5Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5227/2014(H5Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5231/2014(H5Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5238/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5351/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5363/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5366/2014(HxNx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5371/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5379/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5390/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5397/2014(H3Nx)	26.65	106.63
07/01/2014	A/duck/Yunnan/3736/2014(H6Nx)	25.07	102.68
07/01/2014	A/duck/Yunnan/3793/2014(H4Nx)	25.07	102.68
07/15/2014	A/duck/Yunnan/4156/2014(HxNx)	25.07	102.68
07/15/2014	A/duck/Yunnan/4158/2014(H5Nx)	25.07	102.68
07/15/2014	A/duck/Yunnan/4172/2014(H5Nx)	25.07	102.68
08/19/2014	A/duck/Yunnan/4590/2014(H5Nx)	25.07	102.68
09/22/2014	A/duck/Yunnan/5383/2014(HxNx)	25.07	102.68
09/22/2014	A/duck/Yunnan/5393/2014(H5Nx)	25.07	102.68
05/18/2014	A/duck/Jiangxi/16817/2014(H10Nx)	29.17	116.22
05/18/2014	A/duck/Jiangxi/16917/2014(H10Nx)	29.17	116.22
08/03/2014	A/duck/Jiangxi/21979/2014(HxNx)	29.17	116.22
08/03/2014	A/duck/Jiangxi/22026/2014(HxNx)	29.17	116.22
08/03/2014	A/duck/Jiangxi/22137/2014(HxNx)	29.17	116.22
12/16/2014	A/duck/Guangxi/6719/2014(H3Nx)	22.82	108.27
03/01/2015	A/duck/Fujian/2046/2015(HxNx)	24.52	117.65
03/01/2015	A/duck/Fujian/2095/2015(HxNx)	24.52	117.65
03/01/2015	A/duck/Fujian/2101/2015(HxNx)	24.52	117.65
03/01/2015	A/duck/Fujian/2155/2015(HxNx)	24.52	117.65
03/01/2015	A/duck/Fujian/2157/2015(HxNx)	24.52	117.65
03/01/2015	A/duck/Fujian/2158/2015(HxNx)	24.52	117.65
04/08/2014	A/goose/Guangxi/1704/2014(H5Nx)	22.82	108.37
04/08/2014	A/goose/Guangxi/1705/2014(H3Nx)	22.82	108.37
04/08/2014	A/goose/Guangxi/1708/2014(H3Nx)	22.82	108.37
04/08/2014	A/goose/Guangxi/1718/2014(H5Nx)	22.82	108.37
04/08/2014	A/goose/Guangxi/1728/2014(H5Nx)	22.82	108.37
04/08/2014	A/goose/Guangxi/1729/2014(H5Nx)	22.82	108.37
07/01/2014	A/goose/Guizhou/3654/2014(H5Nx)	26.65	106.63
07/01/2014	A/goose/Guizhou/3667/2014(H5Nx)	26.65	106.63
07/01/2014	A/goose/Guizhou/3683/2014(H5Nx)	26.65	106.63
07/08/2014	A/goose/Guizhou/3831/2014(HxNx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4482/2014(H5Nx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4524/2014(HxNx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4526/2014(H5Nx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4533/2014(H5Nx)	26.65	106.63
08/26/2014	A/goose/Guizhou/4682/2014(H5Nx)	26.65	106.63
09/02/2014	A/goose/Guizhou/4861/2014(H5Nx)	26.65	106.63
09/09/2014	A/goose/Guizhou/5006/2014(H5Nx)	26.65	106.63
09/09/2014	A/goose/Guizhou/5034/2014(HxNx)	26.65	106.63
09/22/2014	A/goose/Guizhou/5301/2014(H5Nx)	26.65	106.63
09/22/2014	A/goose/Guizhou/5321/2014(H5Nx)	26.65	106.63
09/22/2014	A/goose/Guizhou/5322/2014(H5Nx)	26.65	106.63
09/22/2014	A/goose/Guizhou/5348/2014(H5Nx)	26.65	106.63
07/08/2014	A/goose/Yunnan/3897/2014(H5Nx)	25.07	102.68
09/22/2014	A/goose/Yunnan/5298/2014(H5Nx)	25.07	102.68
04/25/2014	A/goose/Guangdong/2773/2014(H6Nx)	23.35	116.67
06/09/2014	A/goose/Guangdong/3740/2014(H5Nx)	23.35	116.67
06/09/2014	A/goose/Guangdong/3776/2014(H5Nx)	23.35	116.67
06/30/2014	A/goose/Guangdong/4069/2014(H5Nx)	23.35	116.67
10/29/2014	A/wild bird/Hong Kong/MPR213/2014(H12N5)	22.25	114.1667
01/16/2015	A/wild bird/Hong Kong/MPR2010/2015(HxNx)	22.25	114.1667
01/28/2015	A/wild bird/Hong Kong/MPR2527/2015(H4N2)	22.25	114.1667
04/06/2014	A/chicken/Jiangxi/13521/2014(H7N9)	28.68	115.88
04/06/2014	A/chicken/Jiangxi/13525/2014(mixed)	28.68	115.88
04/06/2014	A/chicken/Jiangxi/13527/2014(mixed)	28.68	115.88
04/06/2014	A/chicken/Jiangxi/13530/2014(H7N9)	28.68	115.88
04/06/2014	A/chicken/Jiangxi/13536/2014(H7N9)	28.68	115.88
04/06/2014	A/chicken/Jiangxi/13540/2014(mixed)	28.68	115.88
04/13/2014	A/chicken/Jiangxi/13986/2014(H9Nx)	28.68	115.88
05/11/2014	A/chicken/Fujian/7131/2014(H9Nx)	24.82	117.65
06/01/2014	A/chicken/Fujian/7826/2014(H9Nx)	24.82	117.65
06/01/2014	A/chicken/Fujian/7829/2014(H9Nx)	24.82	117.65
06/01/2014	A/chicken/Fujian/7834/2014(H9Nx)	24.82	117.65
06/01/2014	A/chicken/Fujian/7835/2014(H9Nx)	24.82	117.65
06/01/2014	A/chicken/Fujian/7887/2014(HxNx)	24.82	117.65
06/01/2014	A/chicken/Fujian/7891/2014(H9Nx)	24.82	117.65
06/08/2014	A/chicken/Fujian/8115/2014(H9Nx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8325/2014(H9Nx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8406/2014(HxNx)	24.82	117.65
06/15/2014	A/chicken/Fujian/8408/2014(H9Nx)	24.82	117.65
07/01/2014	A/chicken/Guizhou/3607/2014(H9Nx)	26.65	106.63
07/01/2014	A/chicken/Guizhou/3616/2014(HxNx)	26.65	106.63
07/01/2014	A/chicken/Guizhou/3639/2014(H9Nx)	26.65	106.63
07/01/2014	A/chicken/Guizhou/3643/2014(H9Nx)	26.65	106.63
07/01/2014	A/chicken/Guizhou/3649/2014(H9Nx)	26.65	106.63
07/08/2014	A/chicken/Guizhou/3760/2014(HxNx)	26.65	106.63
08/12/2014	A/chicken/Guizhou/4215/2014(H3Nx)	26.65	106.63
08/12/2014	A/chicken/Guizhou/4218/2014(H9Nx)	26.65	106.63
08/12/2014	A/chicken/Guizhou/4221/2014(H9Nx)	26.65	106.63
08/12/2014	A/chicken/Guizhou/4226/2014(H9Nx)	26.65	106.63
08/19/2014	A/chicken/Guizhou/4406/2014(H9Nx)	26.65	106.63
08/26/2014	A/chicken/Guizhou/4620/2014(H9Nx)	26.65	106.63
09/02/2014	A/chicken/Guizhou/4803/2014(H9Nx)	26.65	106.63
09/02/2014	A/chicken/Guizhou/4825/2014(H9Nx)	26.65	106.63
09/02/2014	A/chicken/Guizhou/4829/2014(H9Nx)	26.65	106.63
09/09/2014	A/chicken/Guizhou/4994/2014(H5Nx)	26.65	106.63
09/16/2014	A/chicken/Guizhou/5135/2014(H9Nx)	26.65	106.63
09/22/2014	A/chicken/Guizhou/5271/2014(H9Nx)	26.65	106.63
07/01/2014	A/chicken/Yunnan/3620/2014(H9Nx)	25.07	102.68
07/01/2014	A/chicken/Yunnan/3621/2014(H9Nx)	25.07	102.68
07/01/2014	A/chicken/Yunnan/3625/2014(H9Nx)	25.07	102.68
07/01/2014	A/chicken/Yunnan/3643/2014(H9Nx)	25.07	102.68
09/22/2014	A/chicken/Yunnan/5252/2014(H5Nx)	25.07	102.68
06/09/2014	A/silkie chicken/Guangdong/3680/2014(H9Nx)	23.35	116.67
06/30/2014	A/chicken/Guangdong/4000/2014(H7Nx)	23.35	116.67
01/03/2015	A/chicken/Fujian/51/2015(H9Nx)	22.82	117.67
10/14/2014	A/chicken/Yunnan/5443/2014(H9Nx)	25.07	102.68
10/14/2014	A/chicken/Yunnan/5457/2014(H9Nx)	25.07	102.68
04/22/2014	A/duck/Guangxi/2018/2014(H3Nx)	22.82	108.37
07/01/2014	A/duck/Guizhou/3715/2014(HxNx)	26.65	106.63
07/08/2014	A/duck/Guizhou/3881/2014(HxNx)	26.65	106.63
07/08/2014	A/duck/Guizhou/3893/2014(H4Nx)	26.65	106.63
07/08/2014	A/duck/Guizhou/3897/2014(H3Nx)	26.65	106.63
08/19/2014	A/duck/Guizhou/4539/2014(H5Nx)	26.65	106.63
08/19/2014	A/duck/Guizhou/4564/2014(H5Nx)	26.65	106.63
08/19/2014	A/duck/Guizhou/4567/2014(H5Nx)	26.65	106.63
08/19/2014	A/duck/Guizhou/4599/2014(H5Nx)	26.65	106.63
08/26/2014	A/duck/Guizhou/4753/2014(HxNx)	26.65	106.63
08/26/2014	A/duck/Guizhou/4773/2014(HxNx)	26.65	106.63
08/26/2014	A/duck/Guizhou/4800/2014(H4Nx)	26.65	106.63
09/02/2014	A/duck/Guizhou/4908/2014(HxNx)	26.65	106.63
09/02/2014	A/duck/Guizhou/4925/2014(H5Nx)	26.65	106.63
09/09/2014	A/duck/Guizhou/5053/2014(H5Nx)	26.65	106.63
09/09/2014	A/duck/Guizhou/5060/2014(H3Nx)	26.65	106.63
09/09/2014	A/duck/Guizhou/5089/2014(H3Nx)	26.65	106.63
09/09/2014	A/duck/Guizhou/5093/2014(H3Nx)	26.65	106.63
09/09/2014	A/duck/Guizhou/5098/2014(H3Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5206/2014(H5Nx)	26.65	106.63
09/16/2014	A/duck/Guizhou/5209/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5355/2014(H5Nx)	26.65	106.63
09/22/2014	A/duck/Guizhou/5384/2014(H5Nx)	26.65	106.63
07/01/2014	A/duck/Yunnan/3737/2014(H6Nx)	25.07	102.68
07/01/2014	A/duck/Yunnan/3789/2014(H4Nx)	25.07	102.68
07/01/2014	A/duck/Yunnan/3790/2014(H4Nx)	25.07	102.68
07/01/2014	A/duck/Yunnan/3796/2014(H4Nx)	25.07	102.68
07/15/2014	A/duck/Yunnan/4137/2014(H5Nx)	25.07	102.68
07/15/2014	A/duck/Yunnan/4140/2014(HxNx)	25.07	102.68
08/19/2014	A/duck/Yunnan/4537/2014(H5Nx)	25.07	102.68
06/16/2014	A/duck/Guangdong/3798/2014(H5Nx)	23.35	116.67
06/30/2014	A/duck/Guangdong/4160/2014(H3Nx)	23.35	116.67
05/05/2014	A/duck/Jiangxi/15924/2014(H10Nx)	29.17	116.22
05/05/2014	A/duck/Jiangxi/15946/2014(H10Nx)	29.17	116.22
05/18/2014	A/duck/Jiangxi/16772/2014(H10Nx)	29.17	116.22
05/18/2014	A/duck/Jiangxi/16945/2014(H10Nx)	29.17	116.22
12/16/2014	A/duck/Guangxi/6711/2014(H5Nx)	22.82	108.27
12/16/2014	A/duck/Guangxi/6730/2014(H3Nx)	22.82	108.27
12/16/2014	A/duck/Guangxi/6747/2014(H3Nx)	22.82	108.27
03/01/2015	A/duck/Fujian/2132/2015(HxNx)	24.52	117.65
03/01/2015	A/duck/Fujian/2150/2015(HxNx)	24.52	117.65
04/08/2014	A/goose/Guangxi/1719/2014(H5Nx)	22.82	108.37
04/08/2014	A/goose/Guangxi/1725/2014(H5Nx)	22.82	108.37
07/01/2014	A/goose/Guizhou/3689/2014(H5Nx)	26.65	106.63
07/01/2014	A/goose/Guizhou/3700/2014(H9Nx)	26.65	106.63
07/08/2014	A/goose/Guizhou/3847/2014(HxNx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4481/2014(H5Nx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4504/2014(H3Nx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4505/2014(H5Nx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4509/2014(H5Nx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4513/2014(H5Nx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4525/2014(H5Nx)	26.65	106.63
08/19/2014	A/goose/Guizhou/4527/2014(H5Nx)	26.65	106.63
08/26/2014	A/goose/Guizhou/4674/2014(H5Nx)	26.65	106.63
08/26/2014	A/goose/Guizhou/4711/2014(H5Nx)	26.65	106.63
08/26/2014	A/goose/Guizhou/4718/2014(H5Nx)	26.65	106.63
09/02/2014	A/goose/Guizhou/4883/2014(H5Nx)	26.65	106.63
09/02/2014	A/goose/Guizhou/4885/2014(H5Nx)	26.65	106.63
09/09/2014	A/goose/Guizhou/5001/2014(H3Nx)	26.65	106.63
09/09/2014	A/goose/Guizhou/5019/2014(H5Nx)	26.65	106.63
09/09/2014	A/goose/Guizhou/5021/2014(H3Nx)	26.65	106.63
09/09/2014	A/goose/Guizhou/5050/2014(HxNx)	26.65	106.63
09/16/2014	A/goose/Guizhou/5183/2014(H5Nx)	26.65	106.63
09/16/2014	A/goose/Guizhou/5184/2014(H5Nx)	26.65	106.63
09/16/2014	A/goose/Guizhou/5185/2014(H5Nx)	26.65	106.63
09/22/2014	A/goose/Guizhou/5302/2014(H5Nx)	26.65	106.63
09/22/2014	A/goose/Guizhou/5315/2014(H5Nx)	26.65	106.63
09/22/2014	A/goose/Guizhou/5326/2014(H5Nx)	26.65	106.63
09/22/2014	A/goose/Guizhou/5330/2014(H5Nx)	26.65	106.63
07/08/2014	A/goose/Yunnan/3907/2014(H5Nx)	25.07	102.68
09/22/2014	A/goose/Yunnan/5280/2014(H5Nx)	25.07	102.68
09/22/2014	A/goose/Yunnan/5285/2014(HxNx)	25.07	102.68
09/22/2014	A/goose/Yunnan/5315/2014(HxNx)	25.07	102.68
