X	Y	T
64.92657	-148.81829	3871
64.89604	-148.84413	3874
64.89896	-148.81513	3874
64.89896	-148.81513	3875
64.92657	-148.81829	3875
64.93499	-148.81372	3875
64.92657	-148.81829	3875
64.89896	-148.81513	3876
64.93499	-148.81372	3877
64.89761	-148.87336	3881
64.87316	-148.84807	3897
64.89986	-148.83792	3515
64.89986	-148.83792	3516
64.87341	-148.8573	3518
64.909	-148.85644	3519
64.90112	-148.82317	3520
64.90542	-148.85421	3533
64.89439	-148.83209	3533
64.85993	-148.82089	3533
64.86181	-148.86778	3534
64.909	-148.85644	3512
64.93795	-148.80226	3515
64.8956	-148.77324	3480
64.91059	-148.80142	3487
64.89807	-148.76663	3510
64.91125	-148.75429	3513
64.9042	-148.8141	2413
64.9225	-148.7696	2413
64.9042	-148.8141	2415
64.8641	-148.7724	2419
64.8792	-148.8215	2412
64.8902	-148.8072	2422
64.8902	-148.8072	2422
64.98129	-149.6911	2437
64.5741	-148.45982	3144
64.89604	-148.84413	3871
65.182501	-148.925224	4270
64.89604	-148.84413	3877
64.92657	-148.81829	3879
64.92657	-148.81829	3879
64.89896	-148.81513	3880
64.89761	-148.87336	3881
64.89842	-148.76666	3884
64.92517	-148.81305	3899
64.93597	-148.83243	3904
64.89986	-148.83792	3516
64.89207	-148.79384	3518
64.904056	-148.764772	3517
64.89986	-148.83792	3518
64.90542	-148.85421	3533
64.95108	-148.82661	3536
64.91269	-148.77545	3469
64.94638	-148.82716	3509
64.91926	-148.80902	3513
64.8956	-148.77324	3480
64.8983	-148.7645	2415
64.9259	-148.8151	2415
64.9042	-148.8141	2416
64.903	-148.745	2417
64.8902	-148.8072	2417
64.8983	-148.7645	2411
64.9138	-148.7931	2412
64.9259	-148.8151	2411
64.9152	-148.8071	2421
64.9152	-148.8071	2423
64.9152	-148.8071	2423
65.182501	-148.925224	4264
64.84215	-147.811054	4299
64.98129	-149.6911	2801
64.55853	-148.48913	3145
64.55853	-148.48913	3145
64.55853	-148.48913	3146
64.57618	-148.45913	3147
64.91548	-148.82823	3149
64.91548	-148.82823	3149
64.5741	-148.45982	3149
64.57618	-148.45913	3149
64.90687	-148.8498	3153
64.888	-148.74045	3180
64.90892	-148.80596	3182
64.87062	-148.84155	3826
64.87021	-148.84309	3852
64.90078	-148.84276	3855
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.89986	-148.83792	3521
64.85993	-148.82089	3533
64.86181	-148.86778	3534
64.93807	-148.80484	3503
64.93807	-148.80484	3502
64.91893	-148.80943	3506
64.93795	-148.80226	3508
64.93795	-148.80226	3508
64.909	-148.85644	3508
64.93795	-148.80226	3508
64.8734	-148.8381	2409
64.8902	-148.8072	2411
64.873	-148.842	2785
64.873	-148.842	2777
64.98129	-149.6911	2807
64.98129	-149.6911	2816
64.57618	-148.45913	3147
64.56281	-148.48598	3148
64.9603	-148.76522	3152
64.9603	-148.76522	3154
64.9603	-148.76522	3154
64.93088	-148.81522	3155
64.87021	-148.84309	3862
64.93499	-148.81372	3864
64.95459	-148.78583	3867
64.92657	-148.81829	3867
64.92657	-148.81829	3869
64.92657	-148.81829	3869
64.93499	-148.81372	3870
64.93499	-148.81372	3870
64.90741	-148.88404	3860
64.90533	-148.8646	3897
64.93649	-148.80578	3533
64.93649	-148.80578	3533
64.9614	-148.77556	3492
64.9614	-148.77556	3492
64.95768	-148.77421	3493
64.96447	-148.75418	3498
64.97226	-149.53921	3184
64.9001	-148.83915	3840
64.88898	-148.75563	3863
60.4992	-145.86652	3509
60.4662	-145.9675	2687
60.4662	-145.9675	2687
42.24897	-71.76088	4707
42.21324	-71.79617	4707
42.325759	-71.048064	4714
42.19841	-71.77823	4729
64.89604	-148.84413	3875
64.89896	-148.81513	3876
64.89896	-148.81513	3877
64.89896	-148.81513	3877
64.90723	-148.83553	3878
64.90723	-148.83553	3879
64.90723	-148.83553	3879
64.90723	-148.83553	3879
64.90723	-148.83553	3880
64.90723	-148.83553	3880
64.90723	-148.83553	3880
64.89761	-148.87336	3881
64.90723	-148.83553	3882
64.90723	-148.83553	3883
64.9124	-148.84893	3884
64.90723	-148.83553	3884
64.90723	-148.83553	3885
64.91492	-148.81067	3885
64.89986	-148.83792	3517
64.92091	-148.84015	3517
64.92091	-148.84015	3519
64.92091	-148.84015	3520
64.89649	-148.75856	3485
64.89625	-148.82562	3500
64.93807	-148.80484	3506
64.9225	-148.7696	2413
64.9225	-148.7696	2414
64.9042	-148.8141	2416
64.8902	-148.8072	2419
65.00944	-149.54833	3900
65.00944	-149.54833	3901
64.55853	-148.48913	3144
64.5741	-148.45982	3144
64.91548	-148.82823	3148
64.5741	-148.45982	3149
64.5741	-148.45982	3150
64.9603	-148.76522	3152
64.9603	-148.76522	3155
64.888	-148.74045	3180
64.888	-148.74045	3181
64.888	-148.74045	3181
64.90892	-148.80596	3182
64.888	-148.74045	3182
64.888	-148.74045	3182
64.97226	-149.53921	3184
64.87021	-148.84309	3852
64.87021	-148.84309	3852
64.89674	-148.77055	3854
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.93499	-148.81372	3864
64.93499	-148.81372	3869
64.93499	-148.81372	3869
64.93499	-148.81372	3870
64.92657	-148.81829	3873
64.89604	-148.84413	3875
64.92657	-148.81829	3875
64.93499	-148.81372	3876
64.89896	-148.81513	3877
64.92657	-148.81829	3878
42.93003	143.29746	3204
42.93003	143.29746	3204
42.93003	143.29746	3204
42.93003	143.29746	3204
64.87891	-148.84361	2416
64.98129	-149.6911	2806
64.98129	-149.6911	2801
64.98129	-149.6911	2804
64.86683	-147.74385	3492
42.40771	-70.99107	4738
42.3996	-71.00156	4806
64.97226	-149.53921	3184
64.91953	-148.74458	3860
64.91953	-148.74458	3860
64.91953	-148.74458	3860
64.95459	-148.78583	3869
64.95459	-148.78583	3869
64.90723	-148.83553	3878
64.90723	-148.83553	3880
64.87316	-148.84807	3897
64.9614	-148.77556	3492
64.89625	-148.82562	3495
64.93807	-148.80484	3498
64.91893	-148.80943	3499
64.98129	-149.6911	2457
64.90723	-148.83553	3878
64.89896	-148.81513	3879
64.90723	-148.83553	3880
64.89761	-148.87336	3880
64.89604	-148.84413	3880
64.89896	-148.81513	3880
64.89896	-148.81513	3880
64.89604	-148.84413	3881
64.89604	-148.84413	3881
64.89761	-148.87336	3881
64.89761	-148.87336	3881
64.89842	-148.76666	3884
64.90723	-148.83553	3885
64.91501	-148.86552	3903
64.89207	-148.79384	3520
64.92091	-148.84015	3518
64.89986	-148.83792	3521
64.88543	-148.76081	3532
64.90542	-148.85421	3533
64.90542	-148.85421	3533
64.86181	-148.86778	3534
64.87968	-148.86122	3537
64.91893	-148.80943	3502
64.909	-148.85644	3508
64.909	-148.85644	3509
64.93795	-148.80226	3511
64.93795	-148.80226	3514
64.89896	-148.81513	3876
64.89896	-148.81513	3876
64.89896	-148.81513	3877
64.90723	-148.83553	3878
64.92657	-148.81829	3879
64.92657	-148.81829	3879
64.89896	-148.81513	3880
64.89761	-148.87336	3881
64.89761	-148.87336	3881
64.90723	-148.83553	3883
64.90684	-148.83519	3897
64.93597	-148.83243	3899
64.89986	-148.83792	3518
64.89986	-148.83792	3519
64.89207	-148.79384	3520
65.00944	-149.54833	3900
65.00944	-149.54833	3900
64.55853	-148.48913	3145
64.55853	-148.48913	3145
64.57618	-148.45913	3147
64.55853	-148.48913	3149
64.9603	-148.76522	3151
64.9603	-148.76522	3155
64.888	-148.74045	3173
64.9057	-148.79779	3812
64.87021	-148.84309	3852
64.89674	-148.77055	3857
64.86683	-147.74385	3423
64.86683	-147.74385	3492
64.86683	-147.74385	3492
64.86683	-147.74385	3127
64.98129	-149.6911	2803
64.98129	-149.6911	2803
64.89202	-148.79361	3145
64.98129	-149.6911	2801
64.98129	-149.6911	2807
64.98129	-149.6911	2807
64.98129	-149.6911	2807
64.98129	-149.6911	2810
64.98129	-149.6911	2810
64.98129	-149.6911	2802
64.9614	-148.77556	3492
64.94082	-148.81875	3898
64.90714	-148.80645	3433
64.86683	-147.74385	3492
64.89439	-148.83209	3533
64.89439	-148.83209	3533
64.91989	-148.8199	3456
64.91269	-148.77545	3470
64.9143	-148.75865	3475
64.909	-148.85644	3509
64.93795	-148.80226	3514
64.909	-148.85644	3512
64.8956	-148.77324	3480
64.89092	-148.81826	3484
64.93807	-148.80484	3506
64.8902	-148.8072	2416
64.9138	-148.7931	2410
64.8734	-148.8381	2411
64.8902	-148.8072	2411
64.8983	-148.7645	2412
64.8983	-148.7645	2412
64.87891	-148.84361	2422
64.9152	-148.8071	2423
64.84215	-147.811054	4299
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.92657	-148.81829	3865
64.93499	-148.81372	3869
64.89604	-148.84413	3870
64.92657	-148.81829	3871
64.92657	-148.81829	3872
64.92657	-148.81829	3872
64.92657	-148.81829	3873
64.92657	-148.81829	3875
64.89604	-148.84413	3875
64.92657	-148.81829	3876
64.91829	-148.80766	3492
64.93807	-148.80484	3506
64.92196	-148.7722	3514
64.8983	-148.7645	2414
64.8983	-148.7645	2420
64.8983	-148.7645	2420
64.9225	-148.7696	2421
64.9225	-148.7696	2421
64.8902	-148.8072	2422
64.8902	-148.8072	2422
65.182501	-148.925224	4270
64.904056	-148.764772	4282
64.84215	-147.811054	4299
64.86683	-147.74385	3492
64.86683	-147.74385	3492
64.86683	-147.74385	3127
64.55853	-148.48913	3142
64.55853	-148.48913	3146
64.91548	-148.82823	3149
64.57618	-148.45913	3149
64.93802	-148.80997	3151
64.9603	-148.76522	3151
64.93088	-148.81522	3179
64.888	-148.74045	3182
64.9057	-148.79779	3814
64.9057	-148.79779	3814
64.89674	-148.77055	3836
64.90508	-148.79539	3860
64.90912	-148.75071	3861
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.87021	-148.84309	3862
64.92657	-148.81829	3879
64.92657	-148.81829	3866
64.93499	-148.81372	3868
64.93499	-148.81372	3870
64.92657	-148.81829	3871
64.92657	-148.81829	3871
64.92657	-148.81829	3871
64.92657	-148.81829	3871
64.92657	-148.81829	3871
64.89604	-148.84413	3871
64.92657	-148.81829	3872
64.89604	-148.84413	3874
64.86683	-147.74385	3437
64.86683	-147.74385	3492
64.86683	-147.74385	3492
64.86683	-147.74385	3163
64.86683	-147.74385	3176
64.86683	-147.74385	3125
64.89986	-148.83792	3521
64.90542	-148.85421	3533
60.4662	-145.9675	2688
60.49836	-145.86639	4142
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
64.98129	-149.6911	2801
64.98129	-149.6911	2801
64.98129	-149.6911	2801
60.4992	-145.86652	3420
60.4992	-145.86652	3509
60.4992	-145.86652	3517
42.405328	-70.990417	4637
60.54783	-145.76517	3518
60.54783	-145.76517	3518
60.54783	-145.76517	3518
60.54783	-145.76517	3519
64.86683	-147.74385	3500
64.86683	-147.74385	3492
42.405328	-70.990417	4637
60.54783	-145.76517	3518
60.54783	-145.76517	3518
60.5483	-145.7682	3853
60.5483	-145.7682	3853
60.54502	-145.7699	3904
60.54502	-145.7699	3904
60.54835	-145.76819	4238
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.54835	-145.76819	4252
64.89896	-148.81513	3875
64.93499	-148.81372	3875
64.92657	-148.81829	3876
64.89604	-148.84413	3877
64.93499	-148.81372	3878
64.92657	-148.81829	3879
64.92657	-148.81829	3879
64.90723	-148.83553	3880
64.89761	-148.87336	3881
64.89807	-148.76663	3515
64.89986	-148.83792	3516
64.93649	-148.80578	3533
64.90542	-148.85421	3533
64.90542	-148.85421	3533
64.8986	-148.76184	3535
64.8956	-148.77324	3454
64.8956	-148.77324	3485
64.909	-148.85644	3510
64.91926	-148.80902	3515
64.93795	-148.80226	3515
60.54502	-145.7699	3905
60.49836	-145.86639	4141
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.54835	-145.76819	4245
60.54835	-145.76819	4252
60.54596	-145.76985	4161
60.54596	-145.76985	4259
60.54596	-145.76985	4259
60.4992	-145.86652	3507
42.405328	-70.990417	4637
60.53933	-145.76535	3518
60.54783	-145.76517	3518
60.54783	-145.76517	3518
60.54783	-145.76517	3518
60.54783	-145.76517	3519
60.5013	-145.867	3878
60.54502	-145.7699	3904
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.54835	-145.76819	4252
60.54783	-145.76517	3519
60.54502	-145.7699	3904
60.54502	-145.7699	3904
60.49836	-145.86639	4142
60.49836	-145.86639	4137
60.54835	-145.76819	4114
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.54835	-145.76819	4252
60.54596	-145.76985	4259
60.54596	-145.76985	4259
60.53933	-145.76535	3518
60.54783	-145.76517	3518
60.54783	-145.76517	3518
60.54783	-145.76517	3518
60.54783	-145.76517	3518
60.5483	-145.7682	3853
60.54502	-145.7699	3904
60.54502	-145.7699	3904
60.54502	-145.7699	3905
60.54835	-145.76819	4238
60.54835	-145.76819	4238
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.54596	-145.76985	4185
60.54835	-145.76819	4252
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.54835	-145.76819	4915
60.54835	-145.76819	4562
60.54835	-145.76819	4571
60.5013	-145.867	3877
42.405328	-70.990417	4637
42.405328	-70.990417	4637
42.405328	-70.990417	4637
60.54783	-145.76517	3518
60.5483	-145.7682	3853
60.5013	-145.867	3855
60.5013	-145.867	3878
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4537
60.54835	-145.76819	4562
60.54835	-145.76819	4558
60.54835	-145.76819	4558
60.54835	-145.76819	4564
60.54835	-145.76819	4571
60.39377	-145.95966	4537
60.54835	-145.76819	4558
60.54835	-145.76819	4558
60.54835	-145.76819	4558
60.54835	-145.76819	4558
60.54835	-145.76819	4562
60.54835	-145.76819	4562
60.54835	-145.76819	4564
60.54835	-145.76819	4564
60.54835	-145.76819	4572
60.54835	-145.76819	4572
60.54835	-145.76819	4633
60.54835	-145.76819	4635
64.86683	-147.74385	3169
64.86683	-147.74385	3492
64.86683	-147.74385	3492
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.54835	-145.76819	4558
60.54835	-145.76819	4252
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4617
60.54835	-145.76819	4557
60.54835	-145.76819	4558
60.54835	-145.76819	4558
60.54835	-145.76819	4558
60.54835	-145.76819	4562
60.54835	-145.76819	4571
60.54835	-145.76819	4633
60.54835	-145.76819	4635
60.54835	-145.76819	4635
60.54835	-145.76819	4635
60.54835	-145.76819	4635
60.54835	-145.76819	4635
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.54835	-145.76819	4558
60.54835	-145.76819	4572
60.54835	-145.76819	4605
60.54835	-145.76819	4633
42.405328	-70.990417	4637
42.405328	-70.990417	4637
60.54502	-145.7699	3904
60.54502	-145.7699	3904
60.54502	-145.7699	3905
60.39377	-145.95966	4617
60.39377	-145.95966	4537
60.39377	-145.95966	4536
60.54835	-145.76819	4558
60.54835	-145.76819	4558
60.54835	-145.76819	4558
60.54835	-145.76819	4571
60.54835	-145.76819	4605
60.54835	-145.76819	4633
60.54835	-145.76819	4633
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4617
60.39377	-145.95966	4617
60.54835	-145.76819	4558
60.54835	-145.76819	4558
60.54835	-145.76819	4558
60.54835	-145.76819	4571
60.54835	-145.76819	4572
60.54835	-145.76819	4633
60.54835	-145.76819	4633
60.5013	-145.867	3877
60.54783	-145.76517	3518
60.54783	-145.76517	3519
60.54783	-145.76517	3519
60.54502	-145.7699	3904
60.54502	-145.7699	3904
60.54502	-145.7699	3904
60.54502	-145.7699	3905
60.4662	-145.9675	2688
60.49836	-145.86639	4142
60.49836	-145.86639	4137
60.54835	-145.76819	4238
60.54835	-145.76819	4252
60.54596	-145.76985	4259
60.54596	-145.76985	4259
60.54596	-145.76985	4259
60.54596	-145.76985	4259
60.39377	-145.95966	4603
60.39377	-145.95966	4603
60.39377	-145.95966	4617
60.4992	-145.86652	3517
42.405328	-70.990417	4637
60.53933	-145.76535	3518
60.54783	-145.76517	3518
60.54783	-145.76517	3518
60.54783	-145.76517	3518
60.5013	-145.867	3855
60.54502	-145.7699	3905
60.54502	-145.7699	3905
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4240
60.38374	-145.93192	4185
60.54835	-145.76819	4571
60.5013	-145.867	3877
64.86683	-147.74385	3492
60.39377	-145.95966	4603
60.39377	-145.95966	4603
38.1307	-121.9814	4719
38.1307	-121.9814	4702
38.1307	-121.9814	4719
38.1307	-121.9814	4719
38.1307	-121.9814	4702
38.1307	-121.9814	4702
38.1307	-121.9814	4702
38.1307	-121.9814	4955
38.1307	-121.9814	4960
38.1307	-121.9814	4960
38.1307	-121.9814	4960
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4962
38.1307	-121.9814	4971
38.1307	-121.9814	4606
38.1307	-121.9814	4606
38.1307	-121.9814	4616
38.1307	-121.9814	4618
38.1307	-121.9814	4616
38.1307	-121.9814	4702
38.1307	-121.9814	4962
38.1307	-121.9814	4962
38.1307	-121.9814	4970
38.1307	-121.9814	4952
38.1307	-121.9814	4952
38.1307	-121.9814	4953
38.1307	-121.9814	4953
38.1307	-121.9814	4953
38.1307	-121.9814	4953
38.1307	-121.9814	4953
38.1307	-121.9814	4953
38.1307	-121.9814	4954
38.1307	-121.9814	4954
38.1307	-121.9814	4955
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.1307	-121.9814	4581
38.1307	-121.9814	4581
38.1307	-121.9814	4581
38.1307	-121.9814	4588
38.1307	-121.9814	4588
38.1307	-121.9814	4599
38.1307	-121.9814	4606
38.177025	-122.07044	3494
38.178198	-122.09944	3494
38.174365	-122.07713	3498
39.383497	-121.88043	3505
39.41021	-122.16384	3683
39.4187	-121.867	3871
38.0238	-121.5405	3875
38.0147	-121.5261	3875
39.41021	-122.16384	3956
39.41021	-122.16384	3956
39.41021	-122.16384	3981
39.41021	-122.16384	3984
38.1307	-121.9814	4952
38.1307	-121.9814	4952
38.1307	-121.9814	4953
38.1307	-121.9814	4960
38.1307	-121.9814	4960
38.1307	-121.9814	4960
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4962
38.1307	-121.9814	4962
38.1307	-121.9814	4602
38.1307	-121.9814	4602
38.1307	-121.9814	4599
38.1307	-121.9814	4602
38.1307	-121.9814	4602
38.1307	-121.9814	4604
38.1307	-121.9814	4606
38.1307	-121.9814	4606
38.1307	-121.9814	4606
38.1307	-121.9814	4613
38.1307	-121.9814	4613
38.1307	-121.9814	4616
38.1307	-121.9814	4616
38.1307	-121.9814	4618
38.1307	-121.9814	4620
38.1307	-121.9814	4698
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3632
38.1307	-121.9814	4578
38.1307	-121.9814	4578
38.1307	-121.9814	4581
38.0346	-121.5488	4582
38.1307	-121.9814	4583
38.1307	-121.9814	4585
38.1307	-121.9814	4585
38.177025	-122.07044	3492
38.1282	-121.9237	3864
39.4176	-121.8582	3868
39.41021	-122.16384	3586
39.4187	-121.867	3868
39.4187	-121.867	3868
39.41021	-122.16384	3956
38.172691	-122.07515	3497
38.178198	-122.09944	3499
39.384104	-121.87987	3504
38.0238	-121.5405	3875
38.0238	-121.5405	3875
38.0238	-121.5405	3875
39.41021	-122.16384	3981
39.41021	-122.16384	3981
39.41021	-122.16384	4005
39.41021	-122.16384	4002
38.1321	-121.922	3863
38.177025	-122.07044	3492
39.41021	-122.16384	3585
39.41021	-122.16384	3586
39.41021	-122.16384	3586
38.1282	-121.9237	3864
39.41021	-122.16384	3956
39.41021	-122.16384	3995
47.84835	104.3032	3155
33.698982	-118.01104	3204
38.6481	-121.667	3228
38.6481	-121.667	3236
39.406322	-122.173666	3215
39.406322	-122.173666	3218
39.406322	-122.173666	3228
60.49806	-145.87861	2683
33.698982	-118.01104	3238
38.21186	-122.129512	2740
47.84835	104.3032	3161
38.0166	-119.0093	4938
38.0166	-119.0093	4938
38.0166	-119.0093	4939
38.2119	-122.1296	2846
38.1307	-121.9814	4952
38.1307	-121.9814	4952
38.1307	-121.9814	4952
38.1307	-121.9814	4953
38.1307	-121.9814	4953
38.1307	-121.9814	4954
38.1307	-121.9814	4954
38.1307	-121.9814	4954
38.1307	-121.9814	4955
38.1307	-121.9814	4960
38.1307	-121.9814	4960
38.1307	-121.9814	4960
38.1307	-121.9814	4960
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4971
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.1307	-121.9814	4576
38.1307	-121.9814	4578
38.1307	-121.9814	4583
38.1307	-121.9814	4585
38.1307	-121.9814	4597
38.1307	-121.9814	4597
38.1307	-121.9814	4597
38.1307	-121.9814	4597
38.1307	-121.9814	4599
38.1307	-121.9814	4602
38.1307	-121.9814	4602
38.1307	-121.9814	4604
38.1307	-121.9814	4606
38.1307	-121.9814	4606
38.1307	-121.9814	4620
38.1307	-121.9814	4616
38.1307	-121.9814	4678
38.1307	-121.9814	4678
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
39.41021	-122.16384	3586
38.174365	-122.07713	3492
39.41021	-122.16384	3586
38.1524	-122.0101	3863
38.1282	-121.9237	3863
38.1491	-121.9951	3864
38.1282	-121.9237	3864
38.172691	-122.07515	3496
38.178198	-122.09944	3496
38.166434	-121.96681	3494
39.4175	-121.8613	3871
38.0407	-121.5434	3876
38.0407	-121.5434	3876
38.5757	-121.4632	3311
38.5275	-121.7633	3149
38.5275	-121.7633	3149
38.5275	-121.7633	3153
38.5275	-121.7633	3176
33.69898	-118.01104	3500
33.69898	-118.01104	3531
33.69898	-118.01104	3712
33.698982	-118.01104	3652
33.69898	-118.01104	3926
33.69898	-118.01104	3926
33.69898	-118.01104	3926
40.8552	-124.0981	4474
32.772	-117.2367	4473
38.177025	-122.07044	3492
38.1307	-121.9814	4688
39.406322	-122.173666	2893
38.6481	-121.667	2892
39.406322	-122.173666	3225
39.41021	-122.16384	3995
39.41021	-122.16384	4019
38.1307	-121.9814	4678
38.1307	-121.9814	4681
38.1307	-121.9814	4684
38.1307	-121.9814	4698
39.406322	-122.173666	2864
38.6481	-121.667	3235
39.406322	-122.173666	3215
39.41021	-122.16384	3586
39.41021	-122.16384	3960
39.41021	-122.16384	3984
38.1307	-121.9814	4681
39.406322	-122.173666	2865
39.41021	-122.16384	3586
39.41021	-122.16384	3585
39.41021	-122.16384	4019
39.406322	-122.173666	2865
39.41021	-122.16384	3991
38.6028	-121.7108	2729
38.6481	-121.667	3250
38.6481	-121.667	3253
38.6481	-121.667	3270
38.1307	-121.9814	4953
38.1307	-121.9814	4953
38.1307	-121.9814	4953
38.1307	-121.9814	4953
38.1307	-121.9814	4954
38.1307	-121.9814	4954
38.1307	-121.9814	4954
38.1307	-121.9814	4954
38.1307	-121.9814	4955
38.1307	-121.9814	4955
38.1307	-121.9814	4960
38.1307	-121.9814	4960
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4962
38.1307	-121.9814	4962
38.1307	-121.9814	4599
38.1307	-121.9814	4596
38.1307	-121.9814	4597
38.1307	-121.9814	4602
38.1307	-121.9814	4602
38.1307	-121.9814	4604
38.1307	-121.9814	4606
38.1307	-121.9814	4613
38.1307	-121.9814	4620
38.1307	-121.9814	4613
38.1307	-121.9814	4618
38.1307	-121.9814	4681
38.1307	-121.9814	4688
38.1307	-121.9814	4962
38.1307	-121.9814	4962
38.1307	-121.9814	4952
38.1307	-121.9814	4953
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3632
38.1307	-121.9814	4578
38.1307	-121.9814	4578
38.1307	-121.9814	4578
38.1307	-121.9814	4581
38.1307	-121.9814	4585
38.1307	-121.9814	4588
38.0346	-121.5488	4589
38.0346	-121.5488	4589
38.1307	-121.9814	4590
38.1307	-121.9814	4590
47.84835	104.3032	3153
38.1307	-121.9814	4961
38.1307	-121.9814	4971
38.1307	-121.9814	4585
38.1307	-121.9814	4588
38.1307	-121.9814	4590
38.1307	-121.9814	4592
38.1307	-121.9814	4597
38.1307	-121.9814	4604
38.1307	-121.9814	4604
38.1307	-121.9814	4620
38.1307	-121.9814	4618
38.1307	-121.9814	4618
38.1307	-121.9814	4688
38.1307	-121.9814	4962
38.1307	-121.9814	4952
38.1307	-121.9814	4953
38.1307	-121.9814	4960
38.1307	-121.9814	4960
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3632
38.53763	-121.74791	3632
38.1307	-121.9814	4581
38.1307	-121.9814	4581
38.1307	-121.9814	4583
38.163536	-121.97028	3492
38.0935	-121.9052	3861
38.174365	-122.07713	3491
38.177025	-122.07044	3492
39.41021	-122.16384	3585
39.41021	-122.16384	3585
39.41021	-122.16384	3981
39.41021	-122.16384	3981
38.177025	-122.07044	3493
38.177025	-122.07044	3496
38.53763	-121.74791	3742
38.0238	-121.5405	3876
38.1307	-121.9814	4970
38.1307	-121.9814	4952
38.1307	-121.9814	4952
38.1307	-121.9814	4953
38.1307	-121.9814	4954
38.1307	-121.9814	4960
38.1307	-121.9814	4960
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4961
38.1307	-121.9814	4962
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3485
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3590
38.53763	-121.74791	3632
38.1307	-121.9814	4576
38.1307	-121.9814	4578
38.1307	-121.9814	4581
38.1307	-121.9814	4583
38.1307	-121.9814	4585
38.1307	-121.9814	4588
